"claims" "claim" "exposure" "age" "gender" "marital.status" "education" "region" "vehicle.age" "vehicle.body" "vehicle.use"
0 0 1 49 "Female" "Married" "12" "Bleachery" 2 "Sedan" "Commute"
0 0 1 31 "Female" "Married" "16" "Piety Corner" 8 "Hatchback" "Private"
0 0 0.333333333333333 39 "Female" "Single" "16" "Warrendale" 9 "Panel Van" "Commute"
0 0 1 27 "Male" "Married" "22" "Lakeview" 6 "Roadster" "Private"
0 0 1 32 "Female" "Married" "18" "Bleachery" 6 "Hatchback" "Commute"
0 0 1 29 "Female" "Married" "12" "Banks Square" 15 "SUV" "Private"
0 0 1 63 "Female" "Married" "22" "Piety Corner" 9 "Minibus" "Commute"
0 0 0.833333333333333 25 "Male" "Married" "22" "Lakeview" 4 "Sedan" "Commute"
0 0 1 35 "Female" "Married" "12" "Banks Square" 9 "Station Wagon" "Private"
0 0 1 32 "Female" "Single" "22" "The Lanes" 8 "Minibus" "Private"
0 0 1 35 "Female" "Married" "22" "Warrendale" 6 "SUV" "Private"
0 0 0.75 42 "Female" "Married" "22" "The Lanes" 9 "Hatchback" "Commute"
0 0 1 25 "Male" "Married" "12" "Piety Corner" 9 "Hatchback" "Private"
0 0 1 43 "Female" "Married" "12" "Lakeview" 16 "Truck" "Private"
0 0 1 37 "Female" "Married" "18" "The Lanes" 6 "Roadster" "Business"
0 0 1 22 "Male" "Single" "22" "Highlands" 2 "Hatchback" "Commute"
0 0 1 26 "Female" "Married" "22" "Highlands" 8 "SUV" "Commute"
0 0 0.25 60 "Male" "Married" "22" "Lakeview" 9 "SUV" "Private"
0 0 1 69 "Male" "Married" "12" "Banks Square" 20 "Hatchback" "Commute"
0 0 1 23 "Female" "Married" "16" "Bleachery" 14 "Hatchback" "Private"
0 0 0.666666666666667 70 "Female" "Married" "18" "The Chemistry" 19 "Sedan" "Commute"
0 0 0.25 24 "Female" "Married" "22" "The Chemistry" 3 "Roadster" "Private"
0 0 0.666666666666667 57 "Male" "Married" "12" "Bleachery" 0 "Panel Van" "Commute"
0 0 1 27 "Male" "Married" "16" "Lakeview" 2 "SUV" "Private"
0 0 1 30 "Male" "Married" "12" "The Lanes" 1 "Sedan" "Commute"
0 0 1 28 "Male" "Married" "12" "Piety Corner" 3 "Minibus" "Commute"
0 0 1 22 "Female" "Married" "12" "Piety Corner" 25 "Hatchback" "Business"
0 0 1 39 "Female" "Single" "22" "Bleachery" 8 "Station Wagon" "Private"
0 0 1 27 "Female" "Married" "18" "The Lanes" 6 "Truck" "Commute"
0 0 0.5 32 "Male" "Married" "16" "The Chemistry" 17 "SUV" "Commute"
0 0 1 23 "Female" "Married" "12" "The Lanes" 16 "Sedan" "Commute"
0 0 1 35 "Male" "Married" "22" "Bleachery" 20 "Station Wagon" "Commute"
0 0 0.25 31 "Female" "Single" "22" "Highlands" 2 "SUV" "Private"
0 0 1 38 "Male" "Married" "18" "The Lanes" 7 "Minibus" "Business"
0 0 1 22 "Male" "Married" "18" "The Lanes" 9 "SUV" "Commute"
0 0 1 39 "Male" "Married" "22" "Highlands" 5 "Roadster" "Commute"
0 0 1 34 "Female" "Married" "18" "The Lanes" 6 "Hatchback" "Private"
0 0 1 43 "Female" "Married" "16" "Warrendale" 5 "Panel Van" "Commute"
0 0 1 60 "Female" "Married" "18" "Bleachery" 4 "Station Wagon" "Commute"
0 0 1 57 "Male" "Married" "18" "Warrendale" 2 "SUV" "Private"
0 0 1 23 "Female" "Married" "16" "The Lanes" 1 "SUV" "Private"
0 0 1 28 "Male" "Married" "12" "Bleachery" 6 "Station Wagon" "Private"
0 0 0.5 36 "Male" "Single" "16" "The Lanes" 7 "Station Wagon" "Private"
0 0 1 21 "Female" "Married" "12" "The Chemistry" 17 "Panel Van" "Commute"
0 0 1 28 "Female" "Married" "22" "Warrendale" 12 "Sedan" "Commute"
0 0 1 24 "Male" "Single" "12" "Warrendale" 6 "Station Wagon" "Private"
2 1 1 41 "Male" "Single" "22" "Piety Corner" 6 "SUV" "Commute"
0 0 0.666666666666667 23 "Female" "Single" "12" "The Chemistry" 4 "Sedan" "Commute"
0 0 1 38 "Male" "Married" "16" "Bleachery" 14 "Minibus" "Private"
1 1 1 26 "Female" "Married" "12" "Bleachery" 9 "Hatchback" "Private"
0 0 1 21 "Female" "Married" "12" "Warrendale" 2 "Panel Van" "Commute"
0 0 1 54 "Female" "Married" "18" "The Lanes" 7 "Hatchback" "Private"
1 1 1 26 "Male" "Married" "12" "Lakeview" 1 "SUV" "Private"
0 0 1 74 "Female" "Married" "16" "Highlands" 1 "Minibus" "Commute"
0 0 0.583333333333333 25 "Male" "Single" "18" "Highlands" 5 "Hatchback" "Commute"
1 1 1 22 "Female" "Married" "22" "Lakeview" 6 "Sedan" "Commute"
2 1 0.5 32 "Male" "Married" "12" "Highlands" 8 "Station Wagon" "Commute"
0 0 1 41 "Female" "Single" "22" "Banks Square" 5 "Sedan" "Commute"
0 0 1 68 "Male" "Married" "18" "Lakeview" 24 "Hatchback" "Private"
0 0 1 30 "Female" "Married" "18" "Lakeview" 7 "Panel Van" "Commute"
1 1 1 42 "Male" "Married" "12" "The Lanes" 8 "Sedan" "Commute"
0 0 0.75 62 "Male" "Single" "18" "The Chemistry" 3 "Sedan" "Commute"
0 0 1 47 "Male" "Married" "12" "Piety Corner" 8 "Sedan" "Commute"
0 0 1 28 "Female" "Married" "16" "Lakeview" 11 "Minibus" "Private"
0 0 1 32 "Female" "Single" "18" "The Lanes" 3 "Panel Van" "Commute"
0 0 1 28 "Female" "Married" "22" "Warrendale" 6 "SUV" "Business"
0 0 1 67 "Male" "Married" "18" "Lakeview" 4 "Sedan" "Private"
1 1 1 18 "Male" "Single" "16" "The Lanes" 18 "Minibus" "Commute"
0 0 1 32 "Female" "Married" "16" "The Chemistry" 2 "Sedan" "Commute"
0 0 1 44 "Female" "Single" "22" "The Lanes" 8 "Hatchback" "Commute"
0 0 0.25 20 "Male" "Married" "22" "Lakeview" 25 "Panel Van" "Commute"
0 0 1 28 "Female" "Single" "16" "Piety Corner" 5 "Hatchback" "Private"
0 0 1 29 "Female" "Married" "16" "Lakeview" 1 "Hatchback" "Commute"
0 0 0.25 25 "Female" "Married" "12" "The Lanes" 3 "Station Wagon" "Commute"
0 0 1 29 "Male" "Married" "12" "Piety Corner" 7 "SUV" "Commute"
0 0 0.25 28 "Male" "Single" "12" "Lakeview" 5 "SUV" "Commute"
1 1 1 37 "Female" "Married" "18" "The Lanes" 8 "Hatchback" "Business"
1 1 1 29 "Female" "Single" "18" "Piety Corner" 9 "Hatchback" "Commute"
0 0 0.833333333333333 42 "Male" "Married" "18" "Bleachery" 0 "Sedan" "Private"
0 0 1 21 "Female" "Married" "22" "The Chemistry" 8 "Station Wagon" "Business"
0 0 1 42 "Female" "Married" "16" "The Chemistry" 6 "Hatchback" "Business"
1 1 1 37 "Male" "Married" "12" "Lakeview" 1 "Sedan" "Commute"
0 0 0.5 23 "Female" "Married" "18" "Banks Square" 1 "Station Wagon" "Private"
0 0 1 49 "Female" "Married" "22" "The Chemistry" 4 "Hatchback" "Private"
0 0 1 31 "Female" "Married" "16" "The Lanes" 8 "SUV" "Private"
0 0 0.5 37 "Male" "Single" "22" "Warrendale" 8 "Station Wagon" "Private"
1 1 1 59 "Female" "Married" "16" "Warrendale" 7 "Sedan" "Commute"
0 0 0.833333333333333 21 "Female" "Single" "22" "The Lanes" 6 "Panel Van" "Private"
0 0 1 22 "Male" "Married" "22" "Piety Corner" 6 "SUV" "Commute"
0 0 1 44 "Female" "Married" "12" "The Lanes" 25 "SUV" "Commute"
0 0 0.5 33 "Female" "Single" "18" "Lakeview" 4 "Hatchback" "Private"
0 0 1 17 "Female" "Married" "12" "The Chemistry" 1 "Roadster" "Private"
0 0 1 17 "Female" "Married" "12" "Warrendale" 0 "Panel Van" "Commute"
0 0 0.416666666666667 18 "Female" "Married" "12" "The Lanes" 7 "SUV" "Commute"
0 0 1 63 "Female" "Married" "22" "Bleachery" 21 "Sedan" "Commute"
0 0 1 50 "Female" "Married" "16" "The Lanes" 9 "Hatchback" "Commute"
0 0 1 34 "Female" "Married" "16" "Bleachery" 0 "Sedan" "Business"
0 0 0.833333333333333 24 "Female" "Married" "18" "The Chemistry" 9 "Minibus" "Commute"
1 1 1 21 "Female" "Married" "22" "Bleachery" 7 "Roadster" "Commute"
0 0 1 26 "Male" "Married" "18" "Warrendale" 12 "Hatchback" "Business"
0 0 1 34 "Female" "Married" "22" "The Chemistry" 18 "Hatchback" "Commute"
0 0 1 42 "Male" "Married" "16" "Lakeview" 1 "SUV" "Commute"
1 1 1 32 "Male" "Married" "18" "Piety Corner" 1 "Hatchback" "Commute"
1 1 1 21 "Male" "Married" "12" "The Lanes" 4 "Hatchback" "Commute"
0 0 1 71 "Female" "Married" "16" "Lakeview" 14 "SUV" "Private"
0 0 0.916666666666667 21 "Female" "Single" "16" "Warrendale" 11 "Sedan" "Commute"
0 0 1 43 "Male" "Single" "12" "Highlands" 4 "SUV" "Commute"
0 0 1 54 "Male" "Married" "12" "Lakeview" 5 "SUV" "Commute"
0 0 0.166666666666667 21 "Female" "Married" "16" "Piety Corner" 14 "Truck" "Business"
1 1 1 32 "Female" "Married" "22" "Lakeview" 11 "Station Wagon" "Commute"
0 0 1 27 "Male" "Single" "18" "Warrendale" 5 "Panel Van" "Business"
0 0 1 42 "Female" "Married" "18" "Lakeview" 9 "Panel Van" "Commute"
0 0 1 29 "Female" "Married" "16" "Warrendale" 7 "Roadster" "Commute"
0 0 1 47 "Female" "Single" "18" "Warrendale" 0 "Minibus" "Commute"
0 0 1 34 "Female" "Married" "18" "The Chemistry" 0 "Station Wagon" "Commute"
0 0 1 34 "Male" "Married" "22" "Lakeview" 1 "SUV" "Private"
0 0 0.166666666666667 31 "Male" "Married" "16" "The Lanes" 5 "Minibus" "Private"
0 0 1 41 "Female" "Married" "12" "Banks Square" 9 "Sedan" "Commute"
0 0 1 50 "Female" "Single" "12" "Piety Corner" 8 "Panel Van" "Commute"
0 0 0.75 44 "Male" "Married" "12" "Piety Corner" 17 "Sedan" "Commute"
0 0 0.5 30 "Male" "Married" "18" "Piety Corner" 6 "SUV" "Commute"
0 0 1 22 "Female" "Married" "12" "Banks Square" 15 "Truck" "Business"
0 0 1 18 "Male" "Single" "22" "Warrendale" 20 "SUV" "Private"
0 0 1 29 "Male" "Married" "16" "Bleachery" 0 "Truck" "Business"
0 0 0.25 56 "Female" "Married" "18" "Piety Corner" 9 "SUV" "Commute"
0 0 1 49 "Female" "Married" "16" "Highlands" 4 "Panel Van" "Private"
0 0 0.416666666666667 26 "Female" "Married" "16" "Warrendale" 5 "Panel Van" "Commute"
0 0 1 29 "Male" "Married" "12" "Lakeview" 13 "Hatchback" "Commute"
0 0 1 20 "Male" "Married" "22" "Warrendale" 2 "Station Wagon" "Commute"
0 0 1 32 "Male" "Single" "18" "Lakeview" 4 "Sedan" "Private"
0 0 0.75 26 "Female" "Married" "22" "Warrendale" 6 "Sedan" "Business"
0 0 1 29 "Female" "Single" "18" "Warrendale" 8 "SUV" "Private"
0 0 0.166666666666667 75 "Female" "Married" "12" "Bleachery" 5 "Hatchback" "Commute"
0 0 0.75 25 "Female" "Married" "16" "The Chemistry" 8 "Sedan" "Private"
0 0 1 24 "Male" "Married" "22" "Lakeview" 8 "SUV" "Private"
0 0 1 60 "Male" "Married" "16" "Lakeview" 5 "SUV" "Commute"
0 0 1 41 "Male" "Married" "16" "Warrendale" 22 "SUV" "Commute"
0 0 0.5 20 "Female" "Married" "16" "Bleachery" 4 "Hatchback" "Commute"
0 0 1 35 "Female" "Married" "12" "The Chemistry" 16 "SUV" "Commute"
0 0 1 65 "Female" "Married" "12" "Lakeview" 7 "Station Wagon" "Commute"
0 0 1 38 "Female" "Married" "16" "Bleachery" 9 "Sedan" "Business"
0 0 1 22 "Male" "Married" "16" "Highlands" 6 "Hatchback" "Commute"
0 0 1 17 "Female" "Married" "16" "Lakeview" 5 "Minibus" "Commute"
0 0 0.5 23 "Male" "Married" "12" "Bleachery" 7 "Truck" "Commute"
0 0 1 27 "Male" "Married" "18" "Piety Corner" 5 "Hatchback" "Private"
0 0 0.5 28 "Female" "Single" "12" "Lakeview" 13 "Hatchback" "Commute"
0 0 1 34 "Female" "Married" "16" "Highlands" 6 "Panel Van" "Business"
0 0 1 38 "Female" "Single" "12" "The Chemistry" 21 "Panel Van" "Private"
0 0 0.0833333333333333 23 "Female" "Married" "16" "Warrendale" 4 "Minibus" "Business"
0 0 0.75 30 "Female" "Married" "16" "Bleachery" 8 "Hatchback" "Business"
0 0 1 44 "Female" "Married" "18" "Bleachery" 9 "SUV" "Commute"
0 0 1 39 "Male" "Married" "16" "Lakeview" 6 "Sedan" "Business"
0 0 1 25 "Female" "Married" "22" "Lakeview" 11 "Roadster" "Private"
0 0 0.25 23 "Female" "Single" "12" "Bleachery" 4 "SUV" "Private"
0 0 0.0833333333333333 17 "Female" "Married" "16" "Lakeview" 3 "Sedan" "Business"
0 0 1 35 "Male" "Married" "12" "Highlands" 8 "SUV" "Private"
0 0 1 57 "Female" "Married" "18" "Lakeview" 9 "Sedan" "Private"
0 0 1 74 "Male" "Married" "16" "Highlands" 13 "SUV" "Commute"
1 1 1 28 "Female" "Married" "12" "Bleachery" 1 "SUV" "Commute"
0 0 1 31 "Female" "Married" "12" "Bleachery" 5 "SUV" "Private"
0 0 1 53 "Female" "Married" "22" "Bleachery" 9 "Station Wagon" "Commute"
3 1 1 20 "Male" "Married" "16" "Lakeview" 2 "Hatchback" "Commute"
0 0 0.333333333333333 41 "Male" "Married" "12" "Bleachery" 1 "Station Wagon" "Business"
0 0 0.75 31 "Male" "Married" "18" "Banks Square" 21 "Hatchback" "Business"
0 0 1 37 "Female" "Married" "18" "Bleachery" 16 "Hatchback" "Commute"
0 0 1 62 "Female" "Married" "12" "Lakeview" 6 "Sedan" "Private"
0 0 1 50 "Male" "Single" "12" "Highlands" 15 "Truck" "Business"
0 0 1 26 "Male" "Single" "12" "Highlands" 5 "Minibus" "Private"
0 0 1 23 "Male" "Married" "22" "Bleachery" 4 "Hatchback" "Private"
0 0 1 58 "Female" "Single" "16" "The Lanes" 25 "Truck" "Private"
0 0 1 20 "Male" "Single" "12" "Highlands" 1 "Truck" "Business"
0 0 1 64 "Male" "Married" "12" "Warrendale" 9 "SUV" "Commute"
0 0 1 53 "Female" "Single" "12" "Lakeview" 0 "Truck" "Commute"
0 0 1 21 "Male" "Married" "12" "Lakeview" 0 "Station Wagon" "Private"
0 0 1 32 "Female" "Married" "18" "Lakeview" 3 "Hatchback" "Commute"
0 0 1 25 "Female" "Married" "22" "Piety Corner" 0 "Station Wagon" "Commute"
0 0 0.5 32 "Male" "Married" "16" "Warrendale" 5 "SUV" "Commute"
0 0 1 31 "Male" "Married" "12" "Piety Corner" 4 "Sedan" "Commute"
0 0 1 40 "Male" "Married" "22" "Warrendale" 1 "SUV" "Commute"
0 0 1 25 "Female" "Married" "16" "Bleachery" 4 "SUV" "Business"
0 0 0.5 44 "Male" "Married" "12" "The Chemistry" 2 "Sedan" "Commute"
0 0 0.0833333333333333 37 "Male" "Married" "18" "Lakeview" 25 "Minibus" "Commute"
0 0 1 27 "Male" "Single" "22" "Piety Corner" 2 "Sedan" "Business"
0 0 1 75 "Male" "Married" "12" "Bleachery" 18 "Sedan" "Business"
0 0 1 29 "Female" "Married" "12" "The Chemistry" 5 "SUV" "Commute"
0 0 1 72 "Male" "Married" "22" "Lakeview" 0 "SUV" "Commute"
0 0 0.916666666666667 23 "Female" "Married" "18" "Lakeview" 5 "SUV" "Commute"
0 0 1 44 "Male" "Married" "22" "Lakeview" 2 "Hatchback" "Commute"
0 0 0.5 47 "Female" "Married" "12" "Lakeview" 7 "Sedan" "Commute"
0 0 1 34 "Female" "Single" "12" "Bleachery" 23 "Truck" "Commute"
0 0 1 36 "Female" "Married" "18" "Piety Corner" 9 "SUV" "Commute"
0 0 1 35 "Female" "Married" "22" "Lakeview" 1 "SUV" "Commute"
0 0 1 28 "Female" "Married" "16" "Warrendale" 1 "SUV" "Commute"
0 0 1 26 "Female" "Single" "12" "The Lanes" 9 "Minibus" "Private"
0 0 1 47 "Male" "Married" "16" "Bleachery" 9 "Truck" "Commute"
1 1 1 25 "Female" "Married" "12" "The Lanes" 3 "Sedan" "Commute"
0 0 1 51 "Male" "Married" "12" "Warrendale" 7 "Sedan" "Private"
0 0 1 65 "Male" "Married" "18" "Piety Corner" 0 "Station Wagon" "Commute"
0 0 1 35 "Female" "Married" "22" "Piety Corner" 8 "Minibus" "Commute"
0 0 0.25 24 "Male" "Married" "12" "Warrendale" 6 "SUV" "Private"
0 0 1 34 "Female" "Married" "22" "Piety Corner" 6 "Hatchback" "Commute"
0 0 1 26 "Female" "Married" "22" "Highlands" 21 "Sedan" "Private"
0 0 1 23 "Female" "Married" "22" "Bleachery" 1 "Panel Van" "Private"
0 0 0.0833333333333333 64 "Female" "Married" "22" "The Lanes" 8 "Minibus" "Private"
0 0 1 24 "Female" "Married" "22" "Lakeview" 4 "Hatchback" "Commute"
0 0 1 20 "Female" "Married" "12" "The Lanes" 5 "Sedan" "Commute"
0 0 1 38 "Male" "Married" "22" "Highlands" 10 "Hatchback" "Commute"
0 0 1 67 "Male" "Married" "18" "The Lanes" 5 "Hatchback" "Commute"
0 0 1 20 "Female" "Married" "18" "Lakeview" 3 "Roadster" "Private"
0 0 1 23 "Female" "Married" "12" "Warrendale" 16 "Station Wagon" "Commute"
1 1 0.833333333333333 35 "Female" "Married" "22" "Lakeview" 8 "Roadster" "Commute"
0 0 1 40 "Male" "Married" "18" "Warrendale" 6 "SUV" "Commute"
0 0 0.75 31 "Male" "Single" "18" "Lakeview" 7 "SUV" "Private"
0 0 1 42 "Female" "Married" "18" "Banks Square" 2 "Sedan" "Private"
0 0 1 42 "Male" "Married" "18" "Piety Corner" 6 "SUV" "Private"
0 0 1 32 "Female" "Married" "12" "The Chemistry" 4 "Truck" "Commute"
0 0 1 68 "Male" "Married" "18" "Warrendale" 8 "Panel Van" "Private"
0 0 1 26 "Female" "Married" "12" "Piety Corner" 3 "Panel Van" "Commute"
0 0 1 26 "Female" "Married" "22" "Lakeview" 0 "Sedan" "Commute"
0 0 1 42 "Female" "Married" "18" "Bleachery" 0 "Minibus" "Business"
0 0 0.5 29 "Female" "Married" "22" "Lakeview" 9 "Minibus" "Private"
0 0 1 34 "Female" "Married" "16" "Bleachery" 14 "Sedan" "Commute"
0 0 1 17 "Female" "Married" "18" "Lakeview" 7 "Hatchback" "Private"
0 0 0.166666666666667 33 "Female" "Married" "22" "Warrendale" 4 "SUV" "Private"
0 0 0.416666666666667 24 "Female" "Married" "18" "Highlands" 9 "Truck" "Commute"
0 0 1 22 "Female" "Single" "12" "Highlands" 21 "Sedan" "Commute"
0 0 1 27 "Male" "Married" "18" "The Chemistry" 9 "Sedan" "Commute"
0 0 1 27 "Female" "Single" "16" "The Lanes" 4 "SUV" "Private"
0 0 1 54 "Female" "Married" "12" "The Chemistry" 13 "Truck" "Commute"
0 0 1 33 "Male" "Single" "18" "Bleachery" 1 "Sedan" "Commute"
0 0 1 30 "Male" "Married" "16" "Piety Corner" 6 "Hatchback" "Commute"
0 0 0.25 26 "Female" "Married" "22" "Warrendale" 5 "Sedan" "Business"
0 0 1 23 "Male" "Single" "16" "Bleachery" 8 "Minibus" "Private"
0 0 1 57 "Female" "Married" "18" "Banks Square" 9 "SUV" "Commute"
0 0 1 32 "Male" "Married" "16" "Warrendale" 9 "SUV" "Commute"
0 0 1 37 "Female" "Married" "12" "Warrendale" 9 "Panel Van" "Business"
0 0 0.5 28 "Female" "Married" "18" "The Lanes" 4 "SUV" "Commute"
0 0 1 32 "Male" "Single" "16" "The Chemistry" 11 "SUV" "Private"
0 0 1 33 "Male" "Married" "18" "Warrendale" 17 "Sedan" "Commute"
0 0 1 41 "Male" "Married" "12" "Bleachery" 0 "Panel Van" "Private"
0 0 0.25 35 "Female" "Married" "18" "Lakeview" 6 "Station Wagon" "Business"
0 0 1 53 "Male" "Single" "16" "Piety Corner" 8 "Panel Van" "Commute"
0 0 0.75 61 "Female" "Single" "18" "Warrendale" 0 "Sedan" "Commute"
1 1 1 24 "Male" "Married" "12" "Bleachery" 8 "SUV" "Business"
0 0 1 69 "Female" "Married" "16" "Warrendale" 16 "Roadster" "Commute"
0 0 0.25 27 "Female" "Married" "12" "Bleachery" 5 "Sedan" "Commute"
0 0 1 39 "Male" "Married" "16" "Piety Corner" 20 "SUV" "Commute"
0 0 1 40 "Female" "Married" "22" "Bleachery" 5 "Hatchback" "Commute"
0 0 1 33 "Female" "Married" "16" "Lakeview" 7 "SUV" "Business"
0 0 1 37 "Female" "Single" "18" "The Lanes" 7 "SUV" "Commute"
0 0 1 33 "Female" "Married" "22" "The Chemistry" 3 "Hatchback" "Commute"
0 0 1 71 "Male" "Married" "18" "The Chemistry" 0 "Truck" "Private"
0 0 1 69 "Female" "Married" "18" "Warrendale" 19 "Station Wagon" "Commute"
0 0 1 24 "Male" "Married" "18" "The Lanes" 4 "Panel Van" "Commute"
0 0 0.25 32 "Male" "Married" "12" "The Lanes" 4 "Sedan" "Commute"
0 0 1 25 "Female" "Married" "12" "Warrendale" 8 "Sedan" "Private"
0 0 1 24 "Male" "Married" "18" "Lakeview" 9 "Panel Van" "Commute"
0 0 0.5 24 "Female" "Married" "22" "Warrendale" 7 "Panel Van" "Business"
0 0 1 23 "Male" "Single" "22" "The Lanes" 7 "SUV" "Private"
0 0 0.25 36 "Male" "Single" "22" "Lakeview" 9 "Panel Van" "Commute"
0 0 1 40 "Female" "Married" "22" "Piety Corner" 3 "Hatchback" "Private"
0 0 1 38 "Female" "Married" "22" "Warrendale" 7 "Hatchback" "Private"
0 0 1 31 "Male" "Married" "12" "The Lanes" 7 "Hatchback" "Commute"
0 0 1 34 "Male" "Married" "12" "Lakeview" 4 "Roadster" "Private"
0 0 0.5 31 "Female" "Married" "12" "The Chemistry" 7 "SUV" "Private"
0 0 1 42 "Female" "Single" "22" "Piety Corner" 8 "Sedan" "Commute"
0 0 0.25 31 "Male" "Married" "12" "Lakeview" 6 "Sedan" "Commute"
0 0 0.5 20 "Female" "Married" "12" "The Lanes" 0 "Roadster" "Commute"
0 0 0.75 17 "Male" "Married" "16" "Piety Corner" 7 "SUV" "Private"
0 0 1 26 "Male" "Married" "18" "Warrendale" 13 "Hatchback" "Business"
0 0 1 22 "Female" "Married" "16" "Bleachery" 2 "Minibus" "Commute"
0 0 1 36 "Female" "Married" "12" "The Chemistry" 7 "Panel Van" "Private"
0 0 1 21 "Male" "Married" "18" "Bleachery" 18 "Hatchback" "Private"
0 0 1 32 "Female" "Married" "22" "Piety Corner" 3 "Sedan" "Commute"
1 1 0.75 44 "Female" "Married" "18" "Lakeview" 7 "Minibus" "Commute"
0 0 1 46 "Male" "Married" "16" "Warrendale" 5 "Panel Van" "Commute"
0 0 1 25 "Male" "Married" "22" "Banks Square" 1 "Minibus" "Commute"
0 0 1 31 "Female" "Married" "18" "The Chemistry" 9 "Truck" "Private"
0 0 1 23 "Female" "Married" "16" "Highlands" 4 "Hatchback" "Business"
0 0 0.75 30 "Female" "Single" "12" "Warrendale" 0 "Station Wagon" "Commute"
0 0 1 25 "Female" "Married" "12" "Bleachery" 2 "Sedan" "Commute"
2 1 0.75 18 "Male" "Single" "16" "Lakeview" 5 "Hatchback" "Commute"
0 0 0.75 24 "Female" "Married" "18" "Highlands" 0 "SUV" "Commute"
0 0 1 26 "Female" "Married" "22" "Banks Square" 24 "Truck" "Private"
0 0 1 44 "Female" "Married" "12" "Banks Square" 11 "Hatchback" "Commute"
0 0 1 38 "Female" "Married" "16" "Piety Corner" 9 "Sedan" "Private"
0 0 1 45 "Female" "Married" "16" "Highlands" 2 "SUV" "Private"
0 0 0.75 28 "Male" "Married" "18" "Bleachery" 4 "Panel Van" "Private"
0 0 0.916666666666667 28 "Female" "Married" "18" "The Chemistry" 4 "SUV" "Commute"
0 0 1 25 "Female" "Married" "18" "The Chemistry" 1 "Hatchback" "Commute"
0 0 1 17 "Male" "Married" "22" "Lakeview" 14 "Hatchback" "Private"
0 0 0.75 52 "Female" "Married" "12" "Lakeview" 8 "Minibus" "Private"
0 0 1 33 "Female" "Single" "16" "Lakeview" 8 "Roadster" "Commute"
0 0 1 73 "Male" "Married" "22" "Lakeview" 14 "Station Wagon" "Commute"
0 0 1 33 "Female" "Married" "22" "Piety Corner" 8 "SUV" "Private"
0 0 1 61 "Female" "Married" "12" "Highlands" 6 "Minibus" "Private"
0 0 1 25 "Male" "Married" "12" "Warrendale" 9 "SUV" "Commute"
5 1 1 22 "Male" "Married" "12" "Bleachery" 8 "Panel Van" "Business"
0 0 1 43 "Male" "Married" "18" "Highlands" 8 "Sedan" "Private"
0 0 1 32 "Female" "Married" "18" "The Lanes" 6 "Sedan" "Commute"
0 0 0.333333333333333 32 "Female" "Married" "18" "Lakeview" 6 "Panel Van" "Commute"
0 0 1 37 "Male" "Married" "16" "Lakeview" 6 "Panel Van" "Private"
0 0 1 24 "Female" "Single" "16" "Piety Corner" 8 "Sedan" "Private"
0 0 1 25 "Female" "Single" "22" "Highlands" 7 "Hatchback" "Private"
0 0 1 75 "Male" "Married" "18" "Bleachery" 7 "Truck" "Private"
0 0 1 32 "Male" "Married" "22" "Piety Corner" 0 "SUV" "Private"
0 0 1 57 "Male" "Single" "22" "Bleachery" 0 "Panel Van" "Private"
0 0 1 31 "Female" "Married" "12" "The Chemistry" 14 "SUV" "Commute"
0 0 1 30 "Male" "Single" "12" "Piety Corner" 5 "SUV" "Commute"
0 0 0.75 37 "Female" "Single" "16" "The Chemistry" 25 "Panel Van" "Private"
0 0 1 23 "Female" "Married" "16" "Warrendale" 6 "Roadster" "Commute"
0 0 1 29 "Male" "Married" "12" "The Chemistry" 5 "Sedan" "Private"
0 0 1 42 "Male" "Married" "18" "Lakeview" 4 "Minibus" "Commute"
0 0 1 33 "Female" "Married" "18" "Bleachery" 2 "Hatchback" "Commute"
0 0 1 34 "Female" "Married" "12" "Highlands" 11 "Station Wagon" "Commute"
0 0 1 65 "Male" "Married" "18" "Warrendale" 6 "Sedan" "Commute"
0 0 1 25 "Male" "Single" "18" "Bleachery" 22 "Sedan" "Commute"
0 0 1 38 "Female" "Married" "12" "Lakeview" 1 "Hatchback" "Commute"
0 0 0.5 27 "Female" "Married" "22" "Piety Corner" 3 "Roadster" "Private"
0 0 1 26 "Female" "Single" "22" "Bleachery" 12 "SUV" "Commute"
0 0 1 29 "Female" "Married" "16" "Piety Corner" 6 "Hatchback" "Private"
0 0 1 30 "Female" "Married" "18" "Piety Corner" 24 "SUV" "Commute"
